"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
10060510,"MULTIPLE AWARD",NA,"1/15/2010","1/15/2010",9,4734432.33,5070000,5070000,2009,2010,1,"FA810809D0002","2",NA,NA,105166,NA,"5700","FA8108",NA,NA,"","0","FAIR","A",NA,NA,NA,NA,4734432.33,"00:00.0","00:00.0",0,0,0,0,0,0,5e+06,5e+06,5e+06,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",7,0,1,NA,NA,1,"Indefinite Delivery Contract","7","0","1","4734432.3300","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
22138289,"SINGLE AWARD",NA,"2/24/2009","2/24/2009",1,70020,70020,70020,2008,2008,1,"SPM40006G0005","YM0B",NA,NA,221294,NA,"97AS","SPM4A1",NA,NA,"J","0","","D",NA,TRUE,NA,NA,70020,"00:00.0","00:00.0",0,0,0,0,0,0,70020,70020,70020,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,0,1,1,NA,1,"Indefinite Delivery Contract","2","0","1","70020.0000","1","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24523854,"MULTIPLE AWARD",NA,"12/16/2011","12/16/2011",1,822662.3,822662.3,822662.3,2011,2011,1,"W25G1V11D0002","2",NA,NA,313448,NA,"2100","W25G1V",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,822662.3,"00:00.0","00:00.0",0,0,0,0,0,0,822662.3,822662.3,822662.3,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",12,0,1,NA,NA,1,"Indefinite Delivery Contract","12","0","1","822662.3000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24500590,"SINGLE AWARD",NA,"6/30/2011","6/30/2011",1,23763996.57,23763996.57,23763996.57,2009,2009,1,"W15P7T05DJ101","118",NA,NA,156933,NA,"2100","W15P7T",NA,NA,"J","233","","A",NA,TRUE,NA,NA,23763996.57,"00:00.0","00:00.0",0,0,0,0,0,0,23763996.57,23763996.57,23763996.57,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","23763996.5700","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18501125,"MULTIPLE AWARD",NA,"12/31/2011","12/31/2011",14,116652117.9,116652117.9,116652117.9,2011,2011,1,"HTC71111DC001","11",NA,NA,419271,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,116652117.9,"00:00.0","00:00.0",0,0,0,12775628.25,12775628.25,12775628.25,104428995.5,104428995.5,104428995.5,1,1,1,0,0,12,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",229,0,1,0,0,1,"Indefinite Delivery Contract","229","0","1","116608213.4291","0","0","MULTIPLE AWARD","NULL","NULL"
24502544,"MULTIPLE AWARD",NA,"3/26/2012","3/26/2012",65,37403853.25,37403853.25,53488080.24,2008,2012,1,"W15P7T06DE407","13",NA,NA,327236,NA,"2100","W15P7T",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,37403853.25,"00:00.0","00:00.0",1113000,1113000,1113000,55000,55000,55000,2667000,2667000,32250815.1,0,1,0,3,1,1,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","37403853.2500","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
10577305,"MULTIPLE AWARD",NA,"9/29/2011","9/29/2011",75,39566909.43,39566909.43,39566909.43,2007,2013,1,"GS02F0071S","W91QF407F0085",NA,NA,220783,NA,"2100","W91QF4",NA,NA,"","0","FAIR","A",NA,TRUE,NA,NA,39566909.43,"00:00.0","00:00.0",7521014.84,7521014.84,7521014.84,26407462.58,26407462.58,26407462.58,5194296,5194296,5194296,0,1,0,12,1,12,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",1,0,1,NA,NA,0,"Federal Supply Schedule","1","0","1","39566909.4337","NULL","NULL","MULTIPLE AWARD","0","Federal Supply Schedule"
8243763,NA,NA,"9/30/2013","9/30/2013",113,83273043,83273043,83273043,2009,2013,0,"","W9127809C0031",NA,NA,23356,NA,"2100","W91278",NA,NA,"J","0","","A",NA,TRUE,NA,NA,83273043,"00:00.0","00:00.0",2443008,2443008,2443008,19762035,19762035,19762035,61068000,61068000,61068000,0,1,0,5,1,104,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"16","1","1","81860866.0000","NULL","NULL","NULL","0","Definitive Contract"
19011551,"SINGLE AWARD",NA,"5/6/2011","5/6/2011",5,658457,658457,658457,2011,2011,1,"N4008008D0305","1017",NA,NA,390905,NA,"1700","N40080",NA,NA,"J","0","","D",NA,TRUE,NA,NA,658457,"00:00.0","00:00.0",14219,14219,14219,0,0,0,644238,644238,644238,0,1,0,2,1,0,0,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",20,0,1,NA,NA,1,"Indefinite Delivery Contract","20","0","1","658457.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24721013,"MULTIPLE AWARD",NA,"1/26/2013","1/26/2013",11,35591766,35591766,35591766,2011,2013,1,"W9126G09D0040","4",NA,NA,46043,NA,"2100","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,35591766,"00:00.0","00:00.0",162591,162591,162591,0,0,0,35429175,35429175,35429175,0,1,0,9,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","35591766.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
8157803,NA,NA,"12/31/2012","12/31/2012",1058,316590266,324499236,955348646.5,2007,2013,0,"","W9123607C0053",NA,NA,23356,NA,"2100","W91236",NA,NA,"J","0","","A",NA,TRUE,NA,NA,316590266,"00:00.0","00:00.0",305993764,305296232,306173646.5,0,1e+05,1e+05,8506502,8506502,649025000,0,1,0,1040,1,2,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","316590266.0000","NULL","NULL","NULL","0","Definitive Contract"
20730143,"SINGLE AWARD",NA,"3/8/2011","3/8/2011",1,28099,28099,28099,2011,2011,1,"SPM20005D1007","BA44",NA,NA,48322,NA,"97AS","SPM200",NA,NA,"J","0","","A",NA,TRUE,NA,NA,28099,"00:00.0","00:00.0",0,0,0,0,0,0,28099,28099,28099,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2785","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","28099.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18494368,"MULTIPLE AWARD",NA,"9/30/2008","9/30/2008",7,52631536.52,52631536.52,52631536.52,2008,2008,1,"HTC71107D0020","117",NA,NA,4774,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,52631536.52,"00:00.0","00:00.0",0,0,0,1098546.49,1098546.49,1098546.49,52443211.92,52443211.92,52443211.92,1,1,1,0,0,3,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",5,0,1,NA,NA,1,"Indefinite Delivery Contract","5","0","1","52631536.5200","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
20433282,"SINGLE AWARD",NA,"12/6/2012","12/6/2012",35,17759726,22434699,22434699,2009,2012,1,"SP070000D3180","631",NA,NA,86420,NA,"5700","",NA,NA,"U","0","","A",NA,FALSE,NA,NA,17759726,"00:00.0","00:00.0",0,0,0,848215,0,0,1650609,22434699,22434699,0,1,0,0,0,1,1,"00:00.0","00:00.0","","","R&D",1,17759726,"00:00.0",1,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","17759726.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24726836,"SINGLE AWARD",NA,"7/8/2013","7/8/2013",95,73100991,73100991,73100991,2009,2013,1,"W9127807D0033","2",NA,NA,437082,NA,"2100","W91278",NA,NA,"J","0","","A",NA,TRUE,NA,NA,73100991,"00:00.0","00:00.0",5996686,5996686,5996686,8366705,8366705,8366705,58737600,58737600,58737600,0,1,0,37,1,54,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",16,1,1,NA,NA,1,"Indefinite Delivery Contract","16","1","1","73100991.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
3057553,NA,NA,"2/2/2011","2/2/2011",5,11498184.24,11498184.24,11498184.24,2010,2011,0,"","N0016410CJN06",NA,NA,23356,NA,"1700","N00164",NA,NA,"J","0","","D",NA,TRUE,NA,NA,11498184.24,"00:00.0","00:00.0",0,0,0,0,0,0,11498184.24,11498184.24,11498184.24,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","1","11498184.2400","1","0","NULL","0","Definitive Contract"
8230463,NA,NA,"4/30/2013","4/30/2013",11,1224723.36,1224723.36,2139264.75,2009,2013,0,"","W9124R09C0008",NA,NA,23356,NA,"2100","W9124R",NA,NA,"U","0","","A",NA,FALSE,NA,NA,1224723.36,"00:00.0","00:00.0",170000,170000,170000,350100.73,350100.73,-1762788.44,654622.63,654622.63,3682053.19,0,1,0,3,1,4,1,"00:00.0","00:00.0","","ORG-2877","R&D",1,1224723.36,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"10","1","1","1224723.3600","NULL","NULL","NULL","0","Definitive Contract"
24597370,"SINGLE AWARD",NA,"2/3/2012","2/3/2012",2,2260709.62,2260709.62,2260709.62,2011,2011,1,"W900KK09D0006","1042",NA,NA,269692,NA,"2100","W900KK",NA,NA,"J","0","","D",NA,TRUE,NA,NA,2260709.62,"00:00.0","00:00.0",0,0,0,0,0,0,2260709.62,2260709.63,2260709.63,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-3960","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,0,1,NA,NA,1,"Indefinite Delivery Contract","6","0","1","2239060.5907","NULL","NULL","SINGLE AWARD","NULL","NULL"
17698549,"MULTIPLE AWARD",NA,"10/24/2011","10/24/2011",2,625945.42,625945.42,625945.42,2011,2012,1,"GS35F0314M","FA483011F0082",NA,NA,148450,NA,"5700","FA4830",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,625945.42,"00:00.0","00:00.0",0,0,0,0,0,0,625945.42,625945.42,625945.42,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2835","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",3,0,1,NA,NA,0,"Federal Supply Schedule","3","0","1","625945.4200","NULL","NULL","MULTIPLE AWARD","0","Federal Supply Schedule"
10040888,"SINGLE AWARD",NA,"9/30/2011","9/30/2011",1707,10671509.5,10671509.5,10671509.5,2011,2011,1,"FA711511D9002","Q301",NA,NA,324191,NA,"5700","FA2823",NA,NA,"J","0","","A",NA,TRUE,NA,NA,10671509.5,"00:00.0","00:00.0",0,0,0,0,0,0,10671509.5,10671509.5,10671509.5,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","10671509.5000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18621351,"SINGLE AWARD",NA,"1/31/2011","1/31/2011",2,9420443.1,9420443.1,9420443.1,2010,2010,1,"M6700405D0024","43",NA,NA,157254,NA,"2100","W911QY",NA,NA,"J","0","","A",NA,TRUE,NA,NA,9420443.1,"00:00.0","00:00.0",0,0,0,0,0,0,9420443.1,9420443.1,9420443.1,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","9420443.1000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9900479,"MULTIPLE AWARD",NA,"4/29/2011","4/29/2011",13,9647632.83,9647632.83,9647632.83,2007,2010,1,"F3460197D0424","258",NA,NA,73775,NA,"","",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,9647632.83,"00:00.0","00:00.0",0,0,0,0,0,0,6743664,6743664,6743664,0,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","9647632.8300","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18941141,"SINGLE AWARD",NA,"11/6/2012","11/6/2012",1,165417.2,165417.2,165417.2,2011,2011,1,"N0038308G001J","THG2",NA,NA,134171,NA,"97AS","SPRPA1",NA,NA,"J","0","","D",NA,TRUE,NA,NA,165417.2,"00:00.0","00:00.0",0,0,0,0,0,0,165417.2,165417.2,165417.2,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,1,1,0,1,"Indefinite Delivery Contract","1","0","1","165417.2000","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
2961220,NA,NA,"12/31/2012","12/31/2012",63,97411083.13,98583272.84,99131292.84,2007,2013,0,"","N0001907C0031",NA,NA,23356,NA,"1700","N00019",NA,NA,"","0","","D",NA,NA,NA,NA,97411083.13,"00:00.0","00:00.0",42658031.97,42476190.03,42943939.93,38505681,39090567.9,39909087,9222025,9222025,9222025,0,1,0,15,1,4,1,"00:00.0","00:00.0","","ORG-2936","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","1","97411083.1312","1","0","NULL","0","Definitive Contract"
24799404,"SINGLE AWARD",NA,"6/30/2013","6/30/2013",9,3176951.05,3176951.05,3176951.05,2012,2013,1,"W912DY10D0018","12",NA,NA,339509,NA,"2100","W912DY",NA,NA,"J","0","","D",NA,TRUE,NA,NA,3176951.05,"00:00.0","00:00.0",0,0,0,0,0,0,1397201,1397201,1397201,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2872","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","3176951.0500","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8311016,NA,NA,"9/30/2007","9/30/2007",1,42019298,42019298,42019298,2007,2007,0,"","W912D207P5000",NA,NA,23356,NA,"2100","W912D2",NA,NA,"J","0","","A",NA,TRUE,NA,NA,42019298,"00:00.0","00:00.0",0,0,0,0,0,0,42019298,42019298,42019298,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2876","Services",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"3","1","1","42019298.0000","NULL","NULL","NULL","0","Purchase Order"
24741680,"MULTIPLE AWARD",NA,"1/1/2010","1/1/2010",10,12580395.85,12580395.85,12580395.85,2008,2009,1,"W9128F06D0017","4",NA,NA,146773,NA,"2100","W9128F",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,12580395.85,"00:00.0","00:00.0",82275.85,82275.85,82275.85,0,0,0,12498120,12498120,12498120,0,1,0,8,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","12580395.8500","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
9823416,"SINGLE AWARD",NA,"9/30/2013","9/30/2013",8,15163509.56,15236093.5,15236093.5,2008,2013,1,"F0470102D0006","114",NA,NA,377632,NA,"","",NA,NA,"R","0","","A",NA,FALSE,NA,NA,15163509.56,"00:00.0","00:00.0",0,0,0,7091015.563,8751621.5,8751621.5,7471000,7490000,7490000,0,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2834","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","15163509.5625","NULL","NULL","SINGLE AWARD","NULL","NULL"
9414049,"SINGLE AWARD",NA,"10/31/2012","10/31/2012",22,246223185,246223185,246223185,2012,2013,1,"DAMT0103D0184","8",NA,NA,438846,NA,"9776","HTC711",NA,NA,"J","0","","A",NA,TRUE,NA,NA,246223185,"00:00.0","00:00.0",0,0,0,22140361,22140361,22140361,224082824,224082824,224082824,0,1,0,0,0,21,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","246223185.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
21884940,"SINGLE AWARD",NA,"10/11/2010","10/11/2010",1,17096,17096,17096,2011,2011,1,"SPM30008D3198","47FH",NA,NA,117789,NA,"97AS","SPM300",NA,NA,"J","0","","A",NA,TRUE,NA,NA,17096,"00:00.0","00:00.0",0,0,0,0,0,0,17096,17096,17096,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","17096.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10044146,"SINGLE AWARD",NA,"3/31/2011","3/31/2011",2,2868181.61,2868181.61,2868181.61,2011,2011,1,"FA810108D0006","1025",NA,NA,370635,NA,"5700","FA8101",NA,NA,"M","0","","D",NA,TRUE,NA,NA,2868181.61,"00:00.0","00:00.0",0,0,0,0,0,0,2890238.69,2890238.69,2890238.69,1,1,1,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,0,1,NA,NA,1,"Indefinite Delivery Contract","6","0","1","2868181.6100","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24757171,"MULTIPLE AWARD",NA,"3/22/2008","3/22/2008",4,1333850.53,1333850.53,1333850.53,2007,2009,1,"W912CM05D0024","69",NA,NA,441493,NA,"2100","W912CM",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,1333850.53,"00:00.0","00:00.0",0,0,0,1415091,1415091,1415091,51911,51911,51911,1,1,0,0,0,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","1333850.5300","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18685496,"SINGLE AWARD",NA,"12/31/2012","12/31/2012",2,77837,77837,77837,2011,2012,1,"N0002407D4130","942",NA,NA,232553,NA,"1700","N00024",NA,NA,"R","0","","A",NA,FALSE,NA,NA,77837,"00:00.0","00:00.0",0,0,0,0,0,0,36752,36752,36752,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","77837.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24915414,"SINGLE AWARD",NA,"9/30/2007","4/30/2007",145,15222513.5,15222513.5,15222513.5,2007,2007,1,"W91B4M07D7001","704",NA,NA,200035,NA,"2100","W91B4M",NA,NA,"J","0","","A",NA,TRUE,NA,NA,15222513.5,"00:00.0","00:00.0",0,0,0,0,0,0,15222513.5,15222513.5,15222513.5,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2874","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","15222513.5000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24634704,"MULTIPLE AWARD",NA,"7/19/2012","7/19/2012",11,606444.79,606444.79,606444.79,2012,2012,1,"W911S010D0004","11",NA,NA,157998,NA,"2100","W911S0",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,606444.79,"00:00.0","00:00.0",0,0,0,-126736.21,-126736.21,-126736.21,733181,733181,733181,0,1,0,0,0,10,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","606444.7900","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
1418481,NA,NA,"7/23/2012","7/23/2012",20,3799877,14549877,22549877,2007,2011,0,"","FA865006C5413",NA,NA,23356,NA,"5700","FA8650",NA,NA,"U","0","","D",NA,FALSE,NA,NA,3799877,"00:00.0","00:00.0",0,0,0,1279877,2479877,2479877,50000,1320000,3320000,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2825","R&D",1,3799877,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","1","3799877.0000","NULL","NULL","NULL","0","Definitive Contract"
24561370,"SINGLE AWARD",NA,"9/30/2012","9/30/2012",2,16997424,16997424,16997424,2009,2012,1,"W56HZV08D0169","5",NA,NA,177228,NA,"2100","W56HZV",NA,NA,"K","0","","A",NA,TRUE,NA,NA,16997424,"00:00.0","00:00.0",0,0,0,0,0,0,16997424,16997424,16997424,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",7,1,1,NA,NA,1,"Indefinite Delivery Contract","7","1","1","16948278.0000","NULL","NULL","SINGLE AWARD","NULL","NULL"
3383732,NA,NA,"6/5/2010","6/5/2010",12,15585986.85,15585986.85,15585986.85,2008,2012,0,"","N4008508C2121",NA,NA,23356,NA,"1700","N40085",NA,NA,"J","0","","A",NA,TRUE,NA,NA,15585986.85,"00:00.0","00:00.0",577718.9,577718.9,577718.9,11515.95,11515.95,11515.95,14996752,14996752,14996752,0,1,0,8,1,2,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"8","1","1","15585986.8500","NULL","NULL","NULL","0","Definitive Contract"
24634433,"SINGLE AWARD",NA,"8/9/2009","8/9/2009",7,13315280.64,13315280.64,13315280.64,2008,2010,1,"W911S007D0009","11",NA,NA,370277,NA,"2100","W911S0",NA,NA,"J","0","","A",NA,TRUE,NA,NA,13315280.64,"00:00.0","00:00.0",0,0,0,0,0,0,2026427.56,2026427.56,2026427.56,1,1,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",26,1,1,NA,NA,1,"Indefinite Delivery Contract","26","1","1","13315280.6400","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9133325,"MULTIPLE AWARD",NA,"12/19/2009","12/19/2009",27,52015029.27,52015029.27,52015029.27,2007,2009,1,"DAAB0703DB013","101",NA,NA,204319,NA,"2100","W15P7T",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,52015029.27,"00:00.0","00:00.0",6336000,6336000,6336000,4806670,4806670,-15993611,1975000,1975000,22775281,0,1,0,2,1,4,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","50497548.6450","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
18403432,"SINGLE AWARD",NA,"12/30/2011","12/30/2011",2,11871880.47,11871880.47,11871880.47,2010,2012,1,"HQ002807D0003","108",NA,NA,389545,NA,"97F1","HQ0028",NA,NA,"J","0","","D",NA,TRUE,NA,NA,11871880.47,"00:00.0","00:00.0",0,0,0,491447.64,491447.64,491447.64,11380432.83,11380432.83,11380432.83,0,1,0,0,0,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","11871880.4700","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
