"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","16663925","1","7759","0","0","2006","2006","1","GS24F0066M","N0016406F0069","NA","","414464","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","7759","2005-12-17 00:00:00.0000000","2005-12-17 00:00:00.0000000","7759","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-31","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3055910","1","8018.5","8018.5","8018.5","2008","2008","0","","N0016408P1577","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8018.5","2008-08-28 00:00:00.0000000","2008-08-28 00:00:00.0000000","8018.5","8018.5","8018.5","3","0","0","0","0","0","0","0","NA","2008-09-04","2008-09-04","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"180","16671399","1","9523","0","0","2005","2005","1","GS24F0806A","N0016405F5351","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","9523","2005-07-12 00:00:00.0000000","2005-07-12 00:00:00.0000000","9523","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-08-16","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3047271","1","3615","0","0","2005","2005","0","","N0016405M0311","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3615","2004-12-14 00:00:00.0000000","2004-12-14 00:00:00.0000000","3615","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-02-28","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18982863","1","495","0","0","2005","2005","1","N0060400A0002","1028","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","495","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","495","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983218","1","775","0","0","2005","2005","1","N0060400A0033","45AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","775","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","775","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16607200","1","103321","0","0","2004","2004","1","GS23F0129J","N0016404F0355","NA","","268558","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","103321","2004-06-22 00:00:00.0000000","2004-06-22 00:00:00.0000000","103321","0","0","0","0","0","0","0","0","0","0","NA","NA","2005-03-23","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"301","16624922","10","1052252","0","0","2004","2007","1","GS23F0278M","HR001104F0021","NA","","156648","","97AE","HR0011","NA","NA","NA","NO","","","A","NA","","NA","NA","1052252","2004-04-15 00:00:00.0000000","2006-12-14 00:00:00.0000000","340000","0","0","0","0","1","0","4","1","0","0","NA","2007-06-30","2007-06-30","186000","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983009","1","168","0","0","2005","2005","1","N0060400A0019","21AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","168","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","168","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","17862229","2","0","2787","2787","2007","2007","1","GS35F4044D","M6785407F0050","NA","","256943","","1700","M67854","NA","NA","NA","J","515","","A","NA","True","NA","NA","0","2007-05-30 00:00:00.0000000","2007-06-18 00:00:00.0000000","2787","2787","2787","NA","0","1","0","0","0","1","1","NA","2007-06-14","2007-06-14","0","0","0","-2787","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"515","18281750","1","85322.87","85322.87","4147687.61","2004","2004","1","HE128004D0005","0001","NA","","279841","","97F2","HE1280","NA","NA","NA","J","515","","E","NA","True","NA","NA","85322.87","2004-08-02 00:00:00.0000000","2004-08-02 00:00:00.0000000","85322.87","85322.87","4147687.61","7","0","0","0","0","0","0","0","NA","2004-09-30","2004-09-30","0","0","0","0","0","0",0,1,1,0,7,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983447","1","194","0","0","2005","2005","1","N0060400A0060","98AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","194","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","194","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"301","19100385","1","31830","0","0","2005","2005","1","N6246704D0114","0004","NA","","363037","","1700","N62467","NA","NA","NA","J","301","","D","NA","True","NA","NA","31830","2005-02-22 00:00:00.0000000","2005-02-22 00:00:00.0000000","31830","0","0","6","0","0","0","0","0","0","0","NA","NA","2005-02-28","0","0","0","0","0","0",0,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract"
"301","18645587","1","850637","0","0","2004","2004","1","MDA97201D0003","0026","NA","","399570","","97AE","HR0011","NA","NA","NA","U","301","","D","NA","False","NA","NA","850637","2004-05-13 00:00:00.0000000","2004-05-13 00:00:00.0000000","850637","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-03-12","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2932843","1","11518","11518","11518","2007","2007","0","","M6785407P0061","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","11518","2007-09-11 00:00:00.0000000","2007-09-11 00:00:00.0000000","11518","11518","11518","2","0","0","0","0","0","0","0","NA","2007-10-31","2007-10-31","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"198","18983278","8","2903","0","0","2005","2005","1","N0060400A0038","0001","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2903","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","2903","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16677453","1","24301","0","0","2006","2006","1","GS24F1092B","N0016406F0081","NA","","119928","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","24301","2005-12-22 00:00:00.0000000","2005-12-22 00:00:00.0000000","24301","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-23","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18761186","1","44976","0","0","2004","2004","1","N0014003DH011","0029","NA","","362813","","1700","RA13A","NA","NA","NA","Z","198","","E","NA","False","NA","NA","44976","2004-03-08 00:00:00.0000000","2004-03-08 00:00:00.0000000","44976","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-04-06","0","0","0","0","0","0",0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","18756920","3","377564","0","0","2005","2005","1","N0014001D1504","0153","NA","","273272","","1700","N00140","NA","NA","NA","U","","","A","NA","False","NA","NA","377564","2004-10-01 00:00:00.0000000","2005-09-26 00:00:00.0000000","461170","0","0","NA","0","1","0","1","1","0","0","NA","NA","2005-09-30","-23606","0","0","0","0","0",1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract"
"374","18801207","4","169995.38","636958.38","2970254.38","2006","2007","1","N0017804D4072","HR02","NA","","196284","","1700","N61331","NA","NA","NA","R","374","FAIR","A","NA","False","NA","NA","169995.38","2006-09-28 00:00:00.0000000","2007-06-07 00:00:00.0000000","95000","134017","717341","NA","0","1","0","0","0","0","0","NA","2009-03-31","2009-03-31","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","16671339","1","441526","0","0","2004","2004","1","GS24F0806A","N0016404F0416","NA","","319529","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","441526","2004-07-02 00:00:00.0000000","2004-07-02 00:00:00.0000000","441526","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-10-15","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"515","2932840","1","2452","2452","2452","2007","2007","0","","M6785407P0053","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","2452","2007-06-20 00:00:00.0000000","2007-06-20 00:00:00.0000000","2452","2452","2452","4","0","0","0","0","0","0","0","NA","2007-07-20","2007-07-20","0","0","0","0","0","0",0,1,NA,NA,4,NA,"Purchase Order"
"198","1420396","2","1742595","1742595","1742595","2009","2010","0","","FA865009C5700","NA","","23356","","5700","FA8650","NA","NA","NA","U","198","","D","NA","False","NA","NA","1742595","2009-03-25 00:00:00.0000000","2010-02-11 00:00:00.0000000","1499729","1499729","1499729","NA","0","1","0","0","0","1","1","NA","2011-02-01","2011-02-01","0","0","0","242866","242866","242866",0,1,NA,NA,1,NA,"Definitive Contract"
"180","18781327","5","8849","8849","8849","2006","2007","1","N0016405D8926","0002","NA","","358514","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","8849","2006-07-26 00:00:00.0000000","2007-06-07 00:00:00.0000000","8849","8849","8849","NA","0","1","0","0","0","0","0","NA","2006-09-24","2006-09-24","0","0","0","0","0","0",0,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056892","1","6812.88","6812.88","6812.88","2009","2009","0","","N0016409P0624","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","6812.88","2009-04-22 00:00:00.0000000","2009-04-22 00:00:00.0000000","6812.88","6812.88","6812.88","2","0","0","0","0","0","0","0","NA","2009-05-06","2009-05-06","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","16671525","1","14851","14851","14851","2007","2007","1","GS24F0806A","N0016407F0704","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","14851","2007-09-14 00:00:00.0000000","2007-09-14 00:00:00.0000000","14851","14851","14851","1","0","0","0","0","0","0","0","NA","2007-10-22","2007-10-22","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3048542","1","13420","0","0","2005","2005","0","","N0016405P1398","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","13420","2005-06-27 00:00:00.0000000","2005-06-27 00:00:00.0000000","13420","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-08-10","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","3046378","1","41962","0","0","2004","2004","0","","N0016404M1071","NA","","23356","","1700","BW17A","NA","NA","NA","J","180","","A","NA","True","NA","NA","41962","2004-03-20 00:00:00.0000000","2004-03-20 00:00:00.0000000","41962","0","0","4","0","0","0","0","0","0","0","NA","NA","2004-04-12","0","0","0","0","0","0",1,1,NA,NA,4,NA,"Purchase Order"
"301","9171079","8","2055505","0","0","2003","2005","1","DAAE0700DM001","0231","NA","","268244","","2100","","NA","NA","NA","U","","","A","NA","False","NA","NA","2055505","2003-06-16 00:00:00.0000000","2005-08-02 00:00:00.0000000","943086","0","0","NA","0","1","0","0","0","5","1","NA","NA","2004-12-31","0","0","0","1214950","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983152","1","264","0","0","2005","2005","1","N0060400A0029","39AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","264","2005-03-15 00:00:00.0000000","2005-03-15 00:00:00.0000000","264","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18782386","6","16360","16360","16360","2006","2008","1","N0016406D8979","0001","NA","","245530","","1700","N00164","NA","NA","NA","J","","","D","NA","True","NA","NA","16360","2006-08-28 00:00:00.0000000","2008-09-09 00:00:00.0000000","16360","16360","16360","NA","0","1","0","0","0","0","0","NA","2009-01-27","2009-01-27","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","26344764","1","2924800","2924800","2924800","2013","2013","0","","FA862613C2061","NA","","23356","","5700","FA8626","NA","NA","NA","S","198","","A","NA","False","NA","NA","2924800","2013-09-20 00:00:00.0000000","2013-09-20 00:00:00.0000000","2924800","2924800","2924800","1","0","0","0","0","0","0","0","NA","2015-09-30","2015-09-30","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Definitive Contract"
"180","18781221","5","272339.26","0","0","2005","2010","1","N0016405D8907","0014","NA","","145965","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","272339.26","2005-06-09 00:00:00.0000000","2010-08-13 00:00:00.0000000","39751","0","0","NA","0","1","0","0","0","0","0","NA","2010-08-13","2010-08-13","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18984197","1","3628","0","0","2005","2005","1","N0060405A0001","29AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3628","2005-04-25 00:00:00.0000000","2005-04-25 00:00:00.0000000","3628","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-27","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","18867067","2","55899.97","55899.97","55899.97","2009","2009","1","N0024405D0011","MU67","NA","","381680","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","55899.97","2008-10-01 00:00:00.0000000","2009-05-29 00:00:00.0000000","50593.57","50593.57","50593.57","NA","0","1","0","0","0","1","1","NA","2009-09-30","2009-09-30","0","0","0","5306.4","5306.4","5306.4",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","17909544","1","5372","0","0","2005","2005","1","GS35F4076D","N0016405F5337","NA","","197245","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","5372","2005-07-08 00:00:00.0000000","2005-07-08 00:00:00.0000000","5372","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-07-18","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","19407836","1","2052394","0","0","2005","2005","1","N6833504D0008","UR01","NA","","49460","","1700","M67854","NA","NA","NA","U","515","","E","NA","False","NA","NA","2052394","2004-12-09 00:00:00.0000000","2004-12-09 00:00:00.0000000","2052394","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983361","1","3079","0","0","2005","2005","1","N0060400A0060","16AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3079","2005-04-21 00:00:00.0000000","2005-04-21 00:00:00.0000000","3079","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-21","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671502","1","84272","84272","84272","2007","2007","1","GS24F0806A","N0016407F0332","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","84272","2007-04-18 00:00:00.0000000","2007-04-18 00:00:00.0000000","84272","84272","84272","1","0","0","0","0","0","0","0","NA","2007-06-06","2007-06-06","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","19239811","1","10815","0","0","2004","2004","1","N6267001D0003","8B2V","NA","","410474","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","10815","2003-12-05 00:00:00.0000000","2003-12-05 00:00:00.0000000","10815","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-01-08","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3049747","1","21000","0","0","2006","2006","0","","N0016406P0221","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","21000","2005-11-17 00:00:00.0000000","2005-11-17 00:00:00.0000000","21000","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-28","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18983304","1","176","0","0","2005","2005","1","N0060400A0038","26AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","176","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","176","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2933258","2","7379","7379","7379","2008","2008","0","","M6785408P0049","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","7379","2008-08-01 00:00:00.0000000","2008-09-08 00:00:00.0000000","7080","7080","7080","NA","0","1","0","0","0","1","1","NA","2009-07-31","2009-07-31","0","0","0","299","299","299",0,1,NA,NA,3,NA,"Purchase Order"
"198","18983301","1","315","0","0","2005","2005","1","N0060400A0038","23AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","315","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","315","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056497","1","1150","1150","1150","2009","2009","0","","N0016409P0222","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","1150","2008-12-22 00:00:00.0000000","2008-12-22 00:00:00.0000000","1150","1150","1150","3","0","0","0","0","0","0","0","NA","2009-01-12","2009-01-12","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"198","18983095","1","592","0","0","2005","2005","1","N0060400A0019","83AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","592","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","592","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17004102","1","39537","0","0","2004","2004","1","GS28F8021H","N0016404F0565","NA","","376194","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","39537","2004-08-16 00:00:00.0000000","2004-08-16 00:00:00.0000000","39537","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-08-27","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","17940879","1","230158","0","0","2004","2004","1","GS35F4120D","N0014004F0330","NA","","281451","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","230158","2004-04-14 00:00:00.0000000","2004-04-14 00:00:00.0000000","230158","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-05-18","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","18776292","8","463403","0","0","2003","2005","1","N0016401D0048","0033","NA","","109332","","1700","","NA","NA","NA","U","","","A","NA","False","NA","NA","463403","2003-09-30 00:00:00.0000000","2004-12-15 00:00:00.0000000","46658","0","0","NA","0","1","0","0","0","0","0","NA","NA","2004-12-31","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","3478385","2","16766","16766","16766","2006","2006","0","","N6278906P0013","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","D","NA","True","NA","NA","16766","2006-08-08 00:00:00.0000000","2006-08-14 00:00:00.0000000","16766","16766","16766","0","0","1","0","0","0","0","0","NA","2006-08-23","2006-08-23","0","0","0","0","0","0",0,1,NA,NA,0,NA,"Purchase Order"
"180","3478325","1","8255.86","8255.86","8255.86","2012","2012","0","","N6278612P0022","NA","","23356","","1700","N62786","NA","NA","NA","J","180","","F","NA","True","NA","NA","8255.86","2012-02-27 00:00:00.0000000","2012-02-27 00:00:00.0000000","8255.86","8255.86","8255.86","2","0","0","0","0","0","0","0","NA","2012-03-12","2012-03-12","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"180","17909507","1","4530","0","0","2005","2005","1","GS35F4076D","N0016405F5018","NA","","197245","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","4530","2004-12-02 00:00:00.0000000","2004-12-02 00:00:00.0000000","4530","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-12-24","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18984217","1","1173","0","0","2005","2005","1","N0060405A0001","40AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1173","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1173","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16663928","1","48177","0","0","2006","2006","1","GS24F0066M","N0016406F0131","NA","","414464","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","48177","2006-01-31 00:00:00.0000000","2006-01-31 00:00:00.0000000","48177","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-03-02","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18984254","1","7631","0","0","2005","2005","1","N0060405A0001","86AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","7631","2005-05-04 00:00:00.0000000","2005-05-04 00:00:00.0000000","7631","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-04","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983255","1","227","0","0","2005","2005","1","N0060400A0033","97AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","227","2005-04-01 00:00:00.0000000","2005-04-01 00:00:00.0000000","227","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18776246","4","2937903.85","0","0","2005","2006","1","N0016401D0039","0024","NA","","370859","","1700","N00164","NA","NA","NA","U","180","","A","NA","False","NA","NA","2937903.85","2005-09-30 00:00:00.0000000","2006-09-29 00:00:00.0000000","1199753","0","0","NA","0","1","0","0","0","0","0","NA","2006-09-28","2006-09-28","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2933716","1","29701.08","29701.08","29701.08","2009","2009","0","","M6785409P0029","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","29701.08","2009-09-04 00:00:00.0000000","2009-09-04 00:00:00.0000000","29701.08","29701.08","29701.08","3","0","0","0","0","0","0","0","NA","2010-09-22","2010-09-22","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"198","18983049","1","849","0","0","2005","2005","1","N0060400A0019","41AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","849","2005-04-14 00:00:00.0000000","2005-04-14 00:00:00.0000000","849","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-14","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2931326","4","833194","0","0","2001","2004","0","","M6785401C0004","NA","","23356","","1700","F9999","NA","NA","NA","U","","","D","NA","False","NA","NA","833194","2000-11-01 00:00:00.0000000","2004-04-13 00:00:00.0000000","2e+05","0","0","NA","0","1","0","0","0","1","1","NA","NA","2005-04-12","0","0","0","149875","0","0",0,1,NA,NA,1,NA,"Definitive Contract"
"198","18769218","4","-16334","0","0","2000","2004","1","N0014098D1634","8018","NA","","190725","","1700","RA13A","NA","NA","NA","U","","","","NA","False","NA","NA","-16334","2000-09-26 00:00:00.0000000","2004-04-14 00:00:00.0000000","30828","0","0","NA","1","1","1","0","0","0","0","NA","NA","2004-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"516","2962952","43","65126026.78","0","0","2004","2013","0","","N0002403C6219","NA","","23356","","","","NA","NA","NA","","516","","D","NA","False","NA","NA","65126026.78","2004-02-11 00:00:00.0000000","2013-06-07 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","18","1","NA","2009-02-16","2009-02-16","0","0","0","46414432.51","0","0",0,1,NA,NA,1,NA,"Definitive Contract"
"180","18059299","2","0","0","0","2007","2007","1","GS35F4754G","N0016407F0668","NA","","103998","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","0","2007-09-10 00:00:00.0000000","2007-09-14 00:00:00.0000000","3825","3825","3825","NA","0","1","0","0","0","0","0","NA","2007-09-17","2007-09-17","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3056491","1","27375","27375","27375","2009","2009","0","","N0016409P0216","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","27375","2008-12-29 00:00:00.0000000","2008-12-29 00:00:00.0000000","27375","27375","27375","6","0","0","0","0","0","0","0","NA","2009-01-23","2009-01-23","0","0","0","0","0","0",1,1,NA,NA,6,NA,"Purchase Order"
"180","3051247","1","7920","7920","7920","2006","2006","0","","N0016406P1965","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","7920","2006-08-23 00:00:00.0000000","2006-08-23 00:00:00.0000000","7920","7920","7920","3","0","0","0","0","0","0","0","NA","2006-09-11","2006-09-11","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"198","18983407","1","1851","0","0","2005","2005","1","N0060400A0060","57AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1851","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1851","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
