"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
24897220,"SINGLE AWARD",NA,"5/31/2009","5/31/2009",9,12897740.96,12897740.96,12897740.96,2008,2012,1,"W9133L07D0007","ZP01",NA,NA,71958,NA,"2100","W91LV2",NA,NA,"J","0","","A",NA,TRUE,NA,NA,12897740.96,"00:00.0","00:00.0",-307100,-307100,-307100,5372641.62,3708965,3708965,6500000,9572034.4,9572034.4,0,1,0,1,1,3,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","12897740.9600","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24866202,"MULTIPLE AWARD",NA,"11/11/2011","11/11/2011",19,7705023.94,7705023.94,7705023.94,2010,2012,1,"W912P809D0021","1",NA,NA,186074,NA,"2100","W912P8",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,7705023.94,"00:00.0","00:00.0",221413.94,221413.94,221413.94,44560,44560,44560,7440887,7440887,7440887,0,1,0,12,1,2,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",6,0,1,NA,NA,1,"Indefinite Delivery Contract","6","0","1","7705023.9400","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
9492430,NA,NA,"12/31/2011","1/31/2008",572,19240240.93,19240240.93,1e+08,2008,2008,1,"DECA0197GM0A2","8001",NA,NA,57171,NA,"97AZ","HDEC01",NA,NA,"J","0","","B",NA,TRUE,NA,NA,19240240.93,"00:00.0","00:00.0",0,0,0,0,0,0,19240240.93,19240240.93,1e+08,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24560248,"SINGLE AWARD",NA,"9/1/2009","9/1/2009",3,615610.86,615610.86,615610.86,2008,2009,1,"W56HZV07D0186","6",NA,NA,366527,NA,"2100","W56HZV",NA,NA,"J","157","","C",NA,TRUE,NA,NA,615610.86,"00:00.0","00:00.0",0,0,0,-10560,-10560,-10560,626170.86,626170.86,626170.86,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
24589832,"SINGLE AWARD",NA,"9/30/2012","9/30/2012",4,2343823.45,2343823.45,2343823.45,2012,2012,1,"W81K0409D0016","ZV12",NA,NA,76514,NA,"5700","FA3047",NA,NA,"J","0","","D",NA,TRUE,NA,NA,2343823.45,"00:00.0","00:00.0",0,0,0,0,0,0,2778488,2778488,2778488,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2843","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",29,0,1,NA,NA,1,"Indefinite Delivery Contract","29","0","1","2343823.4500","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18494633,"MULTIPLE AWARD",NA,"9/30/2008","9/30/2008",13,91790899.01,91790899.01,91790899.01,2008,2009,1,"HTC71107D0020","405",NA,NA,4774,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,91790899.01,"00:00.0","00:00.0",0,0,0,-727041.57,-727041.57,-727041.57,93431246.42,93431246.42,93431246.42,1,1,1,0,0,10,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",8,0,1,NA,NA,1,"Indefinite Delivery Contract","8","0","1","91790899.0100","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
22258551,"SINGLE AWARD",NA,"7/15/2009","7/15/2009",1,5217523,5217523,5217523,2008,2008,1,"SPM50001D0066","17",NA,NA,406641,NA,"97AS","SPM5E1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,5217523,"00:00.0","00:00.0",0,0,0,0,0,0,5217523,5217523,5217523,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2781","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","5217523.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10092016,"SINGLE AWARD",NA,"6/1/2011","6/1/2011",2,6016085,6016085,8418046,2010,2011,1,"FA862006G4003","1062",NA,NA,281362,NA,"5700","FA8620",NA,NA,"U","0","","C",NA,FALSE,NA,NA,6016085,"00:00.0","00:00.0",0,0,0,2401961,2401961,2401961,3614124,3614124,6016085,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
21862416,"SINGLE AWARD",NA,"12/8/2009","12/8/2009",1,270610,270610,270610,2010,2010,1,"SPM30008D3196","49F9",NA,NA,226449,NA,"97AS","SPM300",NA,NA,"J","0","","A",NA,TRUE,NA,NA,270610,"00:00.0","00:00.0",0,0,0,0,0,0,270610,270610,270610,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","270610.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
22767092,"SINGLE AWARD",NA,"5/11/2007","5/11/2007",1,17255,17255,17255,2007,2007,1,"SPM93505D5T68","3",NA,NA,173958,NA,"97AS","SP0700",NA,NA,"J","0","","D",NA,TRUE,NA,NA,17255,"00:00.0","00:00.0",0,0,0,0,0,0,17255,17255,17255,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2783","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,0,1,1,NA,1,"Indefinite Delivery Contract","2","0","1","17255.0000","1","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10040966,"SINGLE AWARD",NA,"9/30/2012","9/30/2012",1,1989793.44,1989793.44,1989793.44,2012,2012,1,"FA711511D9002","TN12",NA,NA,324191,NA,"5700","FA5215",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1989793.44,"00:00.0","00:00.0",0,0,0,0,0,0,1989793.44,1989793.44,1989793.44,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2836","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","1989793.4400","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19172194,"MULTIPLE AWARD",NA,"7/8/2009","7/8/2009",7,9616668,9616668,9616668,2008,2009,1,"N6247306D1056","4",NA,NA,362296,NA,"1700","N62473",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,9616668,"00:00.0","00:00.0",0,0,0,1641403,1641403,1641403,7975265,7975265,7975265,0,1,0,0,0,6,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",5,0,1,NA,NA,1,"Indefinite Delivery Contract","5","0","1","9616668.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18827110,"SINGLE AWARD",NA,"9/30/2011","9/30/2011",14,2051069.85,2051069.85,2051069.85,2010,2011,1,"N0018902D0042","H7C4",NA,NA,19958,NA,"1700","N68836",NA,NA,"Y","0","","B",NA,FALSE,NA,NA,2051069.85,"00:00.0","00:00.0",0,0,0,0,0,0,203688,203688,203688,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","1","Indefinite Delivery Contract"
18974363,"SINGLE AWARD",NA,"9/22/2012","9/22/2012",6,1461680,1461680,1461680,2011,2013,1,"N0042106D0040","F722",NA,NA,281874,NA,"2100","",NA,NA,"J","0","","C",NA,TRUE,NA,NA,1461680,"00:00.0","00:00.0",0,0,0,0,0,0,392708.56,1335680,1335680,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
18680069,"SINGLE AWARD",NA,"11/29/2012","11/29/2012",3,5361000,5361000,5361000,2011,2012,1,"N0002402D6604","788",NA,NA,292060,NA,"1700","N00024",NA,NA,"U","0","","C",NA,FALSE,NA,NA,5361000,"00:00.0","00:00.0",0,0,0,0,0,0,3205000,3205000,3205000,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","R&D",1,5361000,"00:00.0",1,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","1","Indefinite Delivery Contract"
18498828,"MULTIPLE AWARD",NA,"9/30/2010","9/30/2010",1,1409907.78,1409907.78,1409907.78,2010,2010,1,"HTC71109D5004","135",NA,NA,23522,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,1409907.78,"00:00.0","00:00.0",0,0,0,0,0,0,1409907.78,1409907.78,1409907.78,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",13,0,1,0,0,1,"Indefinite Delivery Contract","13","0","1","1409907.7800","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18495166,"MULTIPLE AWARD",NA,"9/30/2008","9/30/2008",5,9426488.3,9426488.3,9426488.3,2008,2008,1,"HTC71107D0021","412",NA,NA,419015,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,9426488.3,"00:00.0","00:00.0",0,0,0,6290490.4,6290490.4,6290490.4,3135997.9,3135997.9,3135997.9,0,1,0,0,0,4,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","9426488.3000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18920085,"SINGLE AWARD",NA,"8/20/2012","8/20/2012",2,26425628.3,26425628.3,26425628.3,2010,2010,1,"N0038306D004H","THAK",NA,NA,281138,NA,"97AS","SPRPA1",NA,NA,"J","549","","C",NA,TRUE,NA,NA,26425628.3,"00:00.0","00:00.0",0,0,0,0,0,0,25730506,25730506,25730506,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
22910187,"SINGLE AWARD",NA,"11/14/2008","11/14/2008",12,7685732.46,7685732.46,7685732.46,2008,2012,1,"USZA2202D0017","584",NA,NA,412260,NA,"97ZS","H92222",NA,NA,"","0","","A",NA,FALSE,NA,NA,7685732.46,"00:00.0","00:00.0",6582575,6582575,6582575,871798.35,871798.35,871798.35,250000,250000,250000,1,1,0,4,1,4,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","7685732.4600","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18802624,"MULTIPLE AWARD",NA,"1/29/2013","1/29/2013",66,30658274.96,30807760.55,30807760.55,2008,2013,1,"N0017805D4309","FG02",NA,NA,82122,NA,"1700","N00174",NA,NA,"","0","FAIR","A",NA,FALSE,NA,NA,30658274.96,"00:00.0","00:00.0",0,0,0,0,0,0,2124845,5735528.55,30807760.55,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","30658274.9600","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
9134262,"SINGLE AWARD",NA,"11/29/2008","11/29/2008",5,1484105.87,1484105.87,1484105.87,2007,2007,1,"DAAB0786DK023","543",NA,NA,160696,NA,"2100","W15P7T",NA,NA,"K","0","","A",NA,TRUE,NA,NA,1484105.87,"00:00.0","00:00.0",0,0,0,863495.08,863495.08,863495.08,646690.98,646690.98,646690.98,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,0,0,1,"Indefinite Delivery Contract","2","1","1","1484105.8700","0","0","SINGLE AWARD","1","Indefinite Delivery Contract"
3024817,NA,NA,"12/30/2011","12/30/2011",2,1798015,1798015,1798015,2011,2012,0,"","N0010411CF002",NA,NA,23356,NA,"1700","N00104",NA,NA,"J","0","","C",NA,TRUE,NA,NA,1798015,"00:00.0","00:00.0",0,0,0,0,0,0,1798015,1798015,1798015,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
17567584,"MULTIPLE AWARD",NA,"9/30/2012","9/30/2012",3,5518.8,5518.8,5518.8,2009,2010,1,"GS35F0066N","FA860409F7627",NA,NA,385721,NA,"5700","FA8604",NA,NA,"J","0","ONE","A",NA,TRUE,NA,NA,5518.8,"00:00.0","00:00.0",0,0,0,0,0,0,0,5518.8,5518.8,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",1,0,0,1,0,0,"Federal Supply Schedule","1","0","0","NULL","1","0","MULTIPLE AWARD","0","Federal Supply Schedule"
24561198,"MULTIPLE AWARD",NA,"12/31/2009","12/31/2009",5,59391126,59391126,59391126,2008,2009,1,"W56HZV08D0106","2",NA,NA,50821,NA,"2100","W56HZV",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,59391126,"00:00.0","00:00.0",0,0,0,0,0,0,59391126,59391126,59391126,0,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",15,0,1,NA,NA,1,"Indefinite Delivery Contract","15","0","1","59391126.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
3376546,NA,NA,"1/4/2012","1/4/2012",32,45371013,45371013,45371013,2009,2012,0,"","N4008009C0011",NA,NA,23356,NA,"1700","N40080",NA,NA,"J","0","","A",NA,TRUE,NA,NA,45371013,"00:00.0","00:00.0",0,0,0,6236501,6236501,6236501,38949000,38949000,38949000,1,1,0,0,0,25,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"8","1","1","45371013.0000","NULL","NULL","NULL","0","Definitive Contract"
10082841,"SINGLE AWARD",NA,"4/20/2011","4/20/2011",3,19787640,19787640,19787640,2009,2010,1,"FA852304D0001","63",NA,NA,188172,NA,"5700","",NA,NA,"","0","","C",NA,TRUE,NA,NA,19787640,"00:00.0","00:00.0",0,0,0,0,0,0,19787640,19787640,19787640,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
9969872,"MULTIPLE AWARD",NA,"9/25/2012","9/25/2012",10,28231227.97,44163395.36,44163395.36,2010,2012,1,"FA300206D0005","402",NA,NA,290928,NA,"5700","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,28231227.97,"00:00.0","00:00.0",-102594,-1921225.41,-2126144.41,5951041.6,23599247.4,0,2700000,21788835.02,45593001.42,0,1,0,2,1,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","28231227.9700","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18172335,"SINGLE AWARD",NA,"2/8/2012","2/8/2012",2,15949836,15949836,15949836,2011,2012,1,"H9222210D0015","56",NA,NA,308095,NA,"97ZS","H92222",NA,NA,"J","0","","C",NA,TRUE,NA,NA,15949836,"00:00.0","00:00.0",0,0,0,-8078,-8078,-8078,15957914,15957914,15957914,0,1,0,0,0,1,1,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
21236669,"SINGLE AWARD",NA,"10/1/2010","10/1/2010",1,820500,820500,820500,2010,2010,1,"SPM20005D6052","A091",NA,NA,383190,NA,"97AS","SPM200",NA,NA,"J","0","","A",NA,TRUE,NA,NA,820500,"00:00.0","00:00.0",0,0,0,0,0,0,820500,820500,820500,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2785","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","820500.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18845501,"SINGLE AWARD",NA,"9/28/2013","9/28/2013",1,819043.71,819043.71,819043.71,2012,2012,1,"N0018908D0064","5",NA,NA,60230,NA,"1700","N00189",NA,NA,"J","0","","D",NA,TRUE,NA,NA,819043.71,"00:00.0","00:00.0",0,0,0,0,0,0,819043.71,819043.71,819043.71,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","819043.7100","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8532280,NA,NA,"11/9/2012","11/9/2012",3,2412116.881,2412116.881,2412116.881,2011,2013,0,"","W91B4L11P0961",NA,NA,23356,NA,"2100","W91B4L",NA,NA,"J","0","","A",NA,TRUE,NA,NA,2412116.881,"00:00.0","00:00.0",0,0,0,0,0,0,2362340.65,2362340.65,2362340.65,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-4774","Services",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","1","1","2412116.8805","NULL","NULL","NULL","0","Purchase Order"
24721556,"MULTIPLE AWARD",NA,"6/19/2012","6/19/2012",13,8080568.19,8080568.19,8080568.19,2011,2013,1,"W9126G09D0091","4",NA,NA,443427,NA,"2100","W9126G",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,8080568.19,"00:00.0","00:00.0",0,0,0,263415,263415,263415,7817153.19,7817153.19,7817153.19,0,1,0,0,0,11,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","8080568.1900","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18250158,"SINGLE AWARD",NA,"8/31/2011","8/31/2011",16,269170.69,269170.69,269170.69,2011,2011,1,"HDEC0206D0004","1108",NA,NA,163298,NA,"97AZ","HDEC02",NA,NA,"J","0","","D",NA,TRUE,NA,NA,269170.69,"00:00.0","00:00.0",0,0,0,0,0,0,269170.69,269170.69,269170.69,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9984397,"MULTIPLE AWARD",NA,"9/30/2007","9/30/2007",40,76970723.92,76970723.92,76970723.92,2007,2008,1,"FA442806D0006","8",NA,NA,186168,NA,"","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,76970723.92,"00:00.0","00:00.0",0,0,0,-1391398,-1365888.38,-1365888.38,82023980.38,82023980.38,82023980.38,1,1,1,0,0,21,1,"00:00.0","00:00.0","","ORG-2844","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",33,0,1,NA,NA,1,"Indefinite Delivery Contract","33","0","1","76970723.9200","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
4724052,NA,NA,"6/27/2009","6/27/2009",1,4635218,4635218,4635218,2008,2008,0,"","SPM5M408C0002",NA,NA,23356,NA,"97AS","SPM5M4",NA,NA,"J","0","","B",NA,TRUE,NA,NA,4635218,"00:00.0","00:00.0",0,0,0,0,0,0,4635218,4635218,4635218,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2781","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","0","0","NULL","0","Definitive Contract"
18172431,"MULTIPLE AWARD",NA,"12/14/2015","3/31/2012",30,10968147,11433641,25706655,2011,2012,1,"H9222210D0018","25",NA,NA,137988,NA,"97ZS","H92222",NA,NA,"U","0","FAIR","A",NA,FALSE,NA,NA,10968147,"00:00.0","00:00.0",0,0,0,2233184,6386137,1756144,4e+05,5047504,23950511,0,1,0,0,0,8,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","10968147.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18662369,"SINGLE AWARD",NA,"9/30/2010","9/30/2010",12,36450202.95,36450202.95,36450202.95,2010,2011,1,"N0001909D0002","XC04",NA,NA,163634,NA,"9763","",NA,NA,"J","0","","C",NA,TRUE,NA,NA,36450202.95,"00:00.0","00:00.0",0,0,0,0,0,0,9172106.37,9172106.37,9172106.37,0,1,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
18251609,"SINGLE AWARD",NA,"6/30/2007","6/30/2007",341,7386770.38,7386770.38,7.5e+07,2007,2007,1,"HDEC0207D0003","7006",NA,NA,368835,NA,"97AZ","HDEC02",NA,NA,"J","0","","A",NA,TRUE,NA,NA,7386770.38,"00:00.0","00:00.0",0,0,0,0,0,0,7386770.38,7386770.38,7.5e+07,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3007014,NA,NA,"8/29/2008","8/29/2008",2,32083,32083,32083,2008,2008,0,"","N0010408MK499",NA,NA,23356,NA,"1700","N00104",NA,NA,"J","0","","A",NA,TRUE,NA,NA,32083,"00:00.0","00:00.0",0,0,0,0,0,0,28233,28233,28233,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","1","1","32083.0000","NULL","NULL","NULL","0","Purchase Order"
17559198,"MULTIPLE AWARD",NA,"10/24/2011","10/24/2011",3,2080243.6,2080243.6,2080243.6,2011,2011,1,"GS35F0039T","W91B4M11F4020",NA,NA,423800,NA,"2100","W91B4M",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,2080243.6,"00:00.0","00:00.0",0,0,0,0,0,0,2080243.6,2080243.6,2080243.6,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-4774","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",1,0,1,NA,NA,0,"Federal Supply Schedule","1","0","1","2080243.6000","NULL","NULL","MULTIPLE AWARD","0","Federal Supply Schedule"
9922426,"MULTIPLE AWARD",NA,"12/12/2010","12/12/2010",5,8146797,8146797,8146797,2008,2012,1,"F4162403D8608","233",NA,NA,26112,NA,"5700","FA8903",NA,NA,"Y","ZBC","FAIR","A",NA,FALSE,NA,NA,8146797,"00:00.0","00:00.0",0,0,0,2166246,2166246,2166246,5980551,5980551,5980551,0,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","8146797.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
