"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea"
9134688,NA,NA,"2001-02-01",4,9193710,0,0,2000,2000,1,"DAAB0795DH007","229",NA,NA,392960,"","2100","AB07",NA,NA,"Y","","","A",NA,"False",NA,NA,9193710,"1999-12-16 00:00:00.0000000","2000-09-25 00:00:00.0000000",0,0,0,0,0,0,7e+06,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2001-02-01 00:00:00.0000000","","","ORG-2877","Services"
20426660,NA,"2010-04-30","2010-04-30",7,514943265.29,514943265.29,514943265.29,2009,2010,1,"SP060009D0475","B001",NA,NA,30702,"","97AS","SP0600",NA,NA,"K","000","","D",NA,"True",NA,NA,514943265.29,"2009-03-24 00:00:00.0000000","2010-03-26 00:00:00.0000000",498648.15,498648.15,498648.15,0,0,0,538622438.93,538622438.93,538622438.93,NA,1,1,1,2,1,0,0,0,1,NA,NA,26,"SINGLE AWARD","Indefinite Delivery Contract","2010-04-30 00:00:00.0000000","2010-04-30 00:00:00.0000000","","ORG-2775","Products"
18801956,NA,"2011-12-31","2011-12-31",90,8044253.87,8180127,8203994,2007,2012,1,"N0017804D4122","N421",NA,NA,107469,"","1700","N66604",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,8044253.87,"2007-05-09 00:00:00.0000000","2012-02-17 00:00:00.0000000",0,0,0,916189,5710740,0,48831,1553982,8341435,NA,0,1,0,1,1,10,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2009-03-31 00:00:00.0000000","2009-03-31 00:00:00.0000000","","ORG-2941","Services"
2932628,NA,"2010-02-26","2010-02-26",37,40759358.715,40920117.68,40920117.68,2007,2013,0,"","M6785407C3053",NA,NA,23356,"","","",NA,NA,"J","000","","D",NA,"True",NA,NA,40759358.715,"2007-07-05 00:00:00.0000000","2013-09-26 00:00:00.0000000",7302429.24,7096652.3,7096652.3,33618027.8,33617882.58,3750261.58,5500,5500,29873121,NA,1,1,0,6,1,5,1,0,1,NA,NA,5,NA,"Definitive Contract","2007-10-05 00:00:00.0000000","2009-07-05 00:00:00.0000000","","ORG-2943","Products"
24669582,NA,"2013-08-31","2012-08-31",24,47583502.66,55243282,97516977,2010,2012,1,"W911W409D0001","0020",NA,NA,363674,"","2100","W911W4",NA,NA,"S","000","","A",NA,"False",NA,NA,47583502.66,"2010-09-29 00:00:00.0000000","2012-09-14 00:00:00.0000000",2842592.58,13727089,95979867,1696083,39979083,0,1537110,1537110,1537110,NA,0,1,0,5,1,1,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2011-09-29 00:00:00.0000000","2011-09-29 00:00:00.0000000","","ORG-2880","R&D"
9326288,NA,NA,"2002-01-12",1,139997,0,0,2001,2001,1,"DACW4300D0511","CS01",NA,NA,260697,"","2100","CW17",NA,NA,"J","5000","","D",NA,"True",NA,NA,139997,"2001-09-14 00:00:00.0000000","2001-09-14 00:00:00.0000000",0,0,0,0,0,0,139997,0,0,24,0,0,0,0,0,0,0,0,1,NA,NA,24,"SINGLE AWARD","Indefinite Delivery Contract","2002-01-12 00:00:00.0000000","","","","Services"
9131569,NA,"2011-04-28","2011-04-28",12,62354893.5198,62354893.5198,62354893.5198,2008,2013,1,"DAAB0702DP002","0094",NA,NA,6768,"","2100","W15P7T",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,62354893.5198,"2008-05-01 00:00:00.0000000","2013-09-27 00:00:00.0000000",0,0,0,53059234,53059234,53059234,12139760,12139760,12139760,NA,0,1,0,0,0,4,1,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2009-04-29 00:00:00.0000000","2009-04-29 00:00:00.0000000","","ORG-2877","Services"
19330471,NA,"2008-01-30","2008-01-30",1,94339,94339,94339,2007,2007,1,"N6523607D7229","0050",NA,NA,75212,"","1700","N65236",NA,NA,"J","000","","D",NA,"True",NA,NA,94339,"2007-08-01 00:00:00.0000000","2007-08-01 00:00:00.0000000",0,0,0,0,0,0,94339,94339,94339,4,0,0,0,0,0,0,0,0,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2008-01-30 00:00:00.0000000","2008-01-30 00:00:00.0000000","","ORG-2944","Services"
10121592,NA,"2007-06-08","2007-06-08",4,541151,0,0,2005,2007,1,"FA890304D8711","SK04",NA,NA,286055,"","5700","FA3002",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,541151,"2005-09-30 00:00:00.0000000","2007-02-28 00:00:00.0000000",0,0,0,85279,0,0,309867,0,0,NA,0,1,0,0,0,2,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2005-11-29 00:00:00.0000000","","","ORG-2843","Services"
25004181,NA,"2008-09-30","2008-09-30",1,189129,189129,189129,2008,2008,1,"W91QUZ07D0011","1E17",NA,NA,351086,"","2100","W911SE",NA,NA,"J","000","","A",NA,"True",NA,NA,189129,"2008-09-23 00:00:00.0000000","2008-09-23 00:00:00.0000000",0,0,0,0,0,0,189129,189129,189129,17,0,0,0,0,0,0,0,1,1,NA,NA,17,"SINGLE AWARD","Indefinite Delivery Contract","2008-09-30 00:00:00.0000000","2008-09-30 00:00:00.0000000","","ORG-2876","Products"
8700958,NA,"2012-06-30","2012-06-30",139,1390965.25,1390965.25,1390965.25,2012,2012,0,"","W91ZLK12PV061",NA,NA,23356,"","2100","W91ZLK",NA,NA,"J","000","","A",NA,"True",NA,NA,1390965.25,"2012-06-01 00:00:00.0000000","2012-06-01 00:00:00.0000000",0,0,0,0,0,0,1390965.25,1390965.25,1390965.25,3,0,0,0,0,0,0,0,1,1,NA,NA,3,NA,"Purchase Order","2012-06-30 00:00:00.0000000","2012-06-30 00:00:00.0000000","","ORG-2877","Products"
9132547,NA,"2007-10-09","2007-10-09",14,10798972.61,0,0,2006,2011,1,"DAAB0703DB009","0201",NA,NA,6691,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,10798972.61,"2005-10-03 00:00:00.0000000","2011-07-29 00:00:00.0000000",0,0,0,2e+06,0,0,3e+06,0,0,NA,0,1,0,2,1,1,1,0,1,NA,NA,14,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-01-29 00:00:00.0000000","","","ORG-2877","Services"
20429726,NA,"2013-10-31","2013-10-31",10,61487354.43,61487354.43,61487354.43,2010,2013,1,"SP060010D8521","B001",NA,NA,47993,"","97AS","SP0600",NA,NA,"K","000","","D",NA,"True",NA,NA,61487354.43,"2010-09-15 00:00:00.0000000","2012-10-01 00:00:00.0000000",0,0,0,7222823.24,7222823.24,7222823.24,41996255.5,41996255.5,41996255.5,NA,1,1,1,0,0,3,1,0,1,NA,NA,33,"SINGLE AWARD","Indefinite Delivery Contract","2013-10-31 00:00:00.0000000","2013-10-31 00:00:00.0000000","","ORG-2775","Products"
9214058,NA,NA,"2001-01-06",1,5135916,0,0,2000,2000,1,"DAAK6097D9310","13",NA,NA,346096,"","2100","AD16",NA,NA,"J","1000","","A",NA,"True",NA,NA,5135916,"2000-01-13 00:00:00.0000000","2000-01-13 00:00:00.0000000",0,0,0,0,0,0,5135916,0,0,3,0,0,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2001-01-06 00:00:00.0000000","","","ORG-2877","Products"
19050352,NA,"2010-05-16","2010-05-16",3,92793.47,92793.47,92793.47,2010,2010,1,"N4044210D6000","0001",NA,NA,20101,"","1700","N40442",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,92793.47,"2010-02-12 00:00:00.0000000","2010-05-10 00:00:00.0000000",42106.26,42106.26,42106.26,0,0,0,50687.21,50687.21,50687.21,NA,0,1,0,2,1,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-04-30 00:00:00.0000000","2010-04-30 00:00:00.0000000","","ORG-2939","Products"
18675593,NA,NA,"2006-09-30",6,316164,0,0,2006,2006,1,"N0002400D6000","WE2F",NA,NA,209658,"","1700","N00189",NA,NA,"J","000","","A",NA,"True",NA,NA,316164,"2005-10-01 00:00:00.0000000","2006-06-28 00:00:00.0000000",-2477,0,0,40186,0,0,278455,0,0,NA,0,1,0,1,1,4,1,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2006-09-30 00:00:00.0000000","","","ORG-2937","Services"
19377690,NA,NA,"2003-05-26",1,1211016,0,0,2003,2003,1,"N6603291D0003","2388",NA,NA,72076,"","1700","JA115",NA,NA,"J","2000","","A",NA,"True",NA,NA,1211016,"2003-02-26 00:00:00.0000000","2003-02-26 00:00:00.0000000",0,0,0,0,0,0,1211016,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2003-05-26 00:00:00.0000000","","","ORG-2937","Products"
18250540,NA,"2007-09-30","2007-09-30",76,521963.69,521963.69,1e+07,2007,2007,1,"HDEC0206D0016","7009",NA,NA,268384,"","97AZ","HDEC02",NA,NA,"J","000","","D",NA,"True",NA,NA,521963.69,"2007-09-01 00:00:00.0000000","2007-09-01 00:00:00.0000000",0,0,0,0,0,0,521963.69,521963.69,1e+07,7,0,0,0,0,0,0,0,0,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2007-09-30 00:00:00.0000000","2007-09-30 00:00:00.0000000","","","Products"
20414495,NA,NA,"2002-03-02",1,4640247,0,0,2000,2000,1,"SP060000D0101","4078",NA,NA,193753,"","97AS","0600",NA,NA,"K","4000","","A",NA,"True",NA,NA,4640247,"2000-03-07 00:00:00.0000000","2000-03-07 00:00:00.0000000",0,0,0,0,0,0,4640247,0,0,23,0,0,0,0,0,0,0,0,1,NA,NA,23,"MULTIPLE AWARD","Indefinite Delivery Contract","2002-03-02 00:00:00.0000000","","","","Products"
616475,NA,NA,"2004-09-30",2,4547324,0,0,2003,2004,0,"","DAMD1703C0091",NA,NA,23356,"","2100","",NA,NA,"J","","","D",NA,"True",NA,NA,4547324,"2003-07-17 00:00:00.0000000","2004-05-03 00:00:00.0000000",499840,0,0,0,0,0,4047484,0,0,NA,0,1,0,1,1,0,0,0,1,NA,NA,2,NA,"Definitive Contract","2004-09-30 00:00:00.0000000","","","ORG-2873","R&D"
8292976,NA,"2007-11-09","2007-11-09",2,101905,101905,101905,2007,2007,0,"","W912CM07P0066",NA,NA,23356,"","2100","W912CM",NA,NA,"J","000","","A",NA,"True",NA,NA,101905,"2006-11-08 00:00:00.0000000","2007-09-10 00:00:00.0000000",0,0,0,9379,9379,9379,92526,92526,92526,NA,0,1,0,0,0,1,1,1,1,NA,NA,4,NA,"Purchase Order","2007-11-09 00:00:00.0000000","2007-11-09 00:00:00.0000000","","ORG-2876","Services"
9886039,NA,NA,"2003-07-31",1,3598117,0,0,2002,2002,1,"F3365798D0018","21",NA,NA,133550,"","5700","GU57",NA,NA,"J","3BSR","","A",NA,"True",NA,NA,3598117,"2001-11-06 00:00:00.0000000","2001-11-06 00:00:00.0000000",0,0,0,0,0,0,3598117,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2003-07-31 00:00:00.0000000","","","ORG-2825","Products"
15478671,NA,"2008-06-30","2008-06-30",3,206401.68,206401.68,206401.68,2007,2008,1,"GS10F0144N","FA820107FA118",NA,NA,344846,"","5700","FA8201",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,206401.68,"2007-08-24 00:00:00.0000000","2008-05-23 00:00:00.0000000",0,0,0,23522.68,23522.68,23522.68,137159,137159,137159,NA,0,1,0,0,0,1,1,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2008-03-31 00:00:00.0000000","2008-03-31 00:00:00.0000000","","ORG-2825","Services"
24506073,NA,"2012-03-30","2012-03-30",16,24514620,24514620,24514620,2010,2012,1,"W15P7T09DP014","0010",NA,NA,73024,"","2100","W15P7T",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,24514620,"2010-03-22 00:00:00.0000000","2012-03-20 00:00:00.0000000",0,0,0,1349097,1349097,1349097,5e+06,5e+06,5e+06,NA,0,1,0,1,1,1,1,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-03-22 00:00:00.0000000","2011-03-22 00:00:00.0000000","","ORG-2877","R&D"
19204612,NA,"2011-03-22","2011-03-22",1,270600,270600,270600,2010,2010,1,"N6247807D4007","0059",NA,NA,383957,"","1700","N62478",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,270600,"2010-09-22 00:00:00.0000000","2010-09-22 00:00:00.0000000",0,0,0,0,0,0,270600,270600,270600,2,0,0,0,0,0,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-03-22 00:00:00.0000000","2011-03-22 00:00:00.0000000","","ORG-2940","Services"
20268542,NA,NA,"2002-07-31",1,2132364,0,0,2002,2002,1,"SP050001D0081","2",NA,NA,88468,"","97AS","0500",NA,NA,"K","4000","","A",NA,"True",NA,NA,2132364,"2002-04-01 00:00:00.0000000","2002-04-01 00:00:00.0000000",0,0,0,0,0,0,2132364,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2002-07-31 00:00:00.0000000","","","","Products"
18666397,NA,NA,"2004-09-30",7,3159640,0,0,2004,2004,1,"N0002400D6000","EX9J",NA,NA,209658,"","1700","RA13A",NA,NA,"J","000","","A",NA,"True",NA,NA,3159640,"2003-10-01 00:00:00.0000000","2004-09-24 00:00:00.0000000",0,0,0,263511,0,0,3401661,0,0,NA,0,1,0,0,0,2,1,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2004-09-30 00:00:00.0000000","","","ORG-2937","Services"
19368091,NA,"2012-03-01","2012-03-01",3,1385991,1385991,1385991,2010,2012,1,"N6600107D0029","0988",NA,NA,88537,"","1700","N66001",NA,NA,"V","000","","A",NA,"False",NA,NA,1385991,"2010-08-30 00:00:00.0000000","2012-01-26 00:00:00.0000000",0,0,0,0,0,0,1385991,1385991,1385991,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2011-03-01 00:00:00.0000000","2011-03-01 00:00:00.0000000","","ORG-2944","Services"
18079359,NA,"2013-09-30","2013-09-30",40,6443641.36,6443641.36,6443641.36,2008,2013,1,"GS35F5014H","HC102808F2252",NA,NA,406547,"","97AK","",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,6443641.36,"2008-03-31 00:00:00.0000000","2013-05-01 00:00:00.0000000",0,0,0,5080941.9,5149831.9,1028971.9,329572,329572,4488340,NA,0,1,0,0,0,20,1,0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule","2008-09-30 00:00:00.0000000","2012-09-30 00:00:00.0000000","","","Services"
9928353,NA,NA,"2003-09-30",2,501164,0,0,2003,2003,1,"F4168901D0015","5001",NA,NA,270656,"","5700","JA02",NA,NA,"J","3000","","A",NA,"True",NA,NA,501164,"2002-10-01 00:00:00.0000000","2002-11-18 00:00:00.0000000",0,0,0,0,0,0,437656,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2003-09-30 00:00:00.0000000","","","ORG-2843","Services"
9168400,NA,NA,"2006-05-31",1,282021,0,0,2001,2001,1,"DAAD1501D0017","1",NA,NA,336146,"","2100","AD15",NA,NA,"J","1000","","A",NA,"True",NA,NA,282021,"2001-06-04 00:00:00.0000000","2001-06-04 00:00:00.0000000",0,0,0,0,0,0,282021,0,0,4,0,0,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2006-05-31 00:00:00.0000000","","","ORG-2877","Products"
18494279,NA,"2008-09-30","2008-09-30",4,8966231.56,10270563.16,10270563.16,2008,2008,1,"HTC71107D0020","0028",NA,NA,4774,"","9776","HTC711",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,8966231.56,"2007-10-02 00:00:00.0000000","2008-03-06 00:00:00.0000000",0,0,0,-69029.24,-69029.24,-69029.24,9687426.6,9687426.6,9687426.6,NA,0,1,0,0,0,2,1,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-09-30 00:00:00.0000000","2008-09-30 00:00:00.0000000","","","Services"
2968278,NA,"2009-03-31","2009-03-31",7,3865350,3865350,3865350,2007,2011,0,"","N0003307C1003",NA,NA,23356,"","1700","N00033",NA,NA,"J","000","","A",NA,"True",NA,NA,3865350,"2007-03-14 00:00:00.0000000","2010-11-24 00:00:00.0000000",0,0,0,979785,979785,979785,1174280,1174280,1174280,NA,1,1,0,0,0,3,1,1,1,NA,NA,3,NA,"Definitive Contract","2007-09-30 00:00:00.0000000","2009-03-31 00:00:00.0000000","","ORG-2939","Services"
9120870,NA,"2006-09-30","2006-09-30",21,16558765.2,0,0,2005,2013,1,"DAAA0902D0007","0095",NA,NA,281344,"","2100","W52P1J",NA,NA,"","000","","A",NA,"",NA,NA,16558765.2,"2004-10-17 00:00:00.0000000","2013-04-17 00:00:00.0000000",0,0,0,2890508,0,0,4500000,0,0,NA,0,1,0,0,0,6,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2006-09-30 00:00:00.0000000","2006-09-30 00:00:00.0000000","","ORG-2877","Services"
17797239,NA,"2006-09-13","2006-09-13",2,470770.4,0,0,2005,2009,1,"GS35F0577P","N6523605F1072",NA,NA,325607,"","1700","N65236",NA,NA,"","000","","A",NA,"False",NA,NA,470770.4,"2005-09-14 00:00:00.0000000","2009-01-07 00:00:00.0000000",0,0,0,0,0,0,470783,0,0,NA,1,1,0,0,0,0,0,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2006-09-13 00:00:00.0000000","","","ORG-2944","Services"
16659532,NA,"2007-11-15","2007-11-15",1,42204,42204,42204,2008,2008,1,"GS24F0043K","N5702308F1004",NA,NA,233236,"","1700","N57023",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,42204,"2007-10-16 00:00:00.0000000","2007-10-16 00:00:00.0000000",0,0,0,0,0,0,42204,42204,42204,3,0,0,0,0,0,0,0,0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule","2007-11-15 00:00:00.0000000","2007-11-15 00:00:00.0000000","","ORG-2937","Products"
8082712,NA,"2011-09-15","2010-09-15",1,59000,59000,59000,2009,2009,0,"","W911QY09P0804",NA,NA,23356,"","2100","W911QY",NA,NA,"J","000","","D",NA,"True",NA,NA,59000,"2009-09-16 00:00:00.0000000","2009-09-16 00:00:00.0000000",0,0,0,0,0,0,59000,59000,59000,1,0,0,0,0,0,0,0,0,1,1,0,1,NA,"Purchase Order","2010-09-15 00:00:00.0000000","2011-09-15 00:00:00.0000000","","ORG-2877","Products"
18082980,NA,NA,"2003-04-30",1,87237,0,0,2002,2002,1,"GS35F5086H","DACW6302F0325",NA,NA,283516,"","2100","CW63",NA,NA,"NO","5000","","A",NA,"",NA,NA,87237,"2002-09-25 00:00:00.0000000","2002-09-25 00:00:00.0000000",0,0,0,0,0,0,87237,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2003-04-30 00:00:00.0000000","","","","Services"
19217579,NA,"2012-03-31","2012-03-31",2,297171.23,297171.23,297171.23,2011,2013,1,"N6264509D5020","0012",NA,NA,58531,"","1700","N62645",NA,NA,"J","000","","D",NA,"True",NA,NA,297171.23,"2011-04-01 00:00:00.0000000","2013-08-30 00:00:00.0000000",-1890.13,-1890.13,-1890.13,0,0,0,299061.36,299061.36,299061.36,NA,0,1,0,1,1,0,0,0,1,NA,NA,17,"SINGLE AWARD","Indefinite Delivery Contract","2012-03-31 00:00:00.0000000","2012-03-31 00:00:00.0000000","","ORG-2937","Services"
9899288,NA,"2004-09-29","2004-09-29",21,21272928.3,0,0,2003,2008,1,"F3460197D0422","0120",NA,NA,196935,"","5700","",NA,NA,"Y","","FAIR","A",NA,"False",NA,NA,21272928.3,"2003-09-30 00:00:00.0000000","2007-12-21 00:00:00.0000000",0,0,0,0,0,0,6119642,0,0,NA,0,1,0,0,0,0,0,0,1,NA,NA,7,"MULTIPLE AWARD","Indefinite Delivery Contract","2004-09-29 00:00:00.0000000","","","ORG-2825","Services"
25009726,NA,"2010-08-31","2010-08-31",1,213930.19,213930.19,213930.19,2010,2010,1,"W91QUZ07D0011","V7ZC",NA,NA,351086,"","1700","N65236",NA,NA,"J","000","","A",NA,"True",NA,NA,213930.19,"2010-03-19 00:00:00.0000000","2010-03-19 00:00:00.0000000",0,0,0,0,0,0,213930.19,213930.19,213930.19,17,0,0,0,0,0,0,0,1,1,NA,NA,17,"SINGLE AWARD","Indefinite Delivery Contract","2010-08-31 00:00:00.0000000","2010-08-31 00:00:00.0000000","","ORG-2944","Products"
20427667,NA,"2013-06-06","2013-06-06",5,9597171.39,9597171.39,9597171.39,2010,2013,1,"SP060010D0080","B001",NA,NA,30913,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,9597171.39,"2010-10-01 00:00:00.0000000","2013-06-06 00:00:00.0000000",0,0,0,76369465.37,76369465.37,76369465.37,4397362.02,4397362.02,4397362.02,NA,1,1,1,0,0,3,1,1,1,NA,NA,11,"SINGLE AWARD","Indefinite Delivery Contract","2013-09-30 00:00:00.0000000","2013-09-30 00:00:00.0000000","","ORG-2775","Products"
3453532,NA,"2013-04-23","2013-04-23",35,14207847.5,14207847.5,14207847.5,2011,2013,0,"","N6247311C2401",NA,NA,23356,"","1700","N62473",NA,NA,"J","000","","D",NA,"True",NA,NA,14207847.5,"2011-02-18 00:00:00.0000000","2013-05-31 00:00:00.0000000",0,0,0,1570847.5,1570847.5,1570847.5,12637000,12637000,12637000,NA,0,1,0,1,1,33,1,0,1,NA,NA,4,NA,"Definitive Contract","2012-08-26 00:00:00.0000000","2012-08-26 00:00:00.0000000","","ORG-2940","Services"
2952042,NA,"2008-05-26","2008-05-26",21,84219000,13344215,76805785,2003,2007,0,"","N0001403C0284",NA,NA,23356,"","1700","",NA,NA,"","","","",NA,"",NA,NA,84219000,"2003-03-19 00:00:00.0000000","2007-08-23 00:00:00.0000000",0,0,0,24173886,13344215,76805785,0,0,0,NA,0,1,0,0,0,3,1,1,1,NA,NA,4,NA,"Definitive Contract","2006-03-31 00:00:00.0000000","","","ORG-2945","R&D"
25811388,NA,"2013-06-30","2013-06-30",6,6893583.3102,6893583.3102,6893583.3102,2013,2013,1,"HE128008D0013","0013",NA,NA,299707,"","97F2","HE1280",NA,NA,"J","000","","A",NA,"True",NA,NA,6893583.3102,"2013-01-01 00:00:00.0000000","2013-08-28 00:00:00.0000000",0,0,0,3750722.2008,3750722.2008,3750722.2008,3201181.25,3201181.25,3201181.25,NA,1,1,0,0,0,4,1,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2013-03-15 00:00:00.0000000","2013-03-15 00:00:00.0000000","","","Services"
9404999,NA,NA,"2002-09-30",4,2510437,0,0,2002,2002,1,"DAKF4800D0008","12",NA,NA,237865,"","2100","KF48",NA,NA,"Y","1000","","A",NA,"False",NA,NA,2510437,"2002-03-29 00:00:00.0000000","2002-09-19 00:00:00.0000000",0,0,0,259000,0,0,2207771,0,0,NA,0,1,0,0,0,2,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2002-09-30 00:00:00.0000000","","","ORG-2863","Services"
1148019,NA,NA,"2007-12-15",27,89849400,0,0,2001,2003,0,"","F0470101C0500",NA,NA,23356,"","5700","",NA,NA,"","3CEA","","A",NA,"False",NA,NA,89849400,"2000-11-20 00:00:00.0000000","2002-12-04 00:00:00.0000000",3e+06,0,0,1390094,0,0,3400000,0,0,NA,0,1,0,2,1,5,1,1,1,NA,NA,2,NA,"Definitive Contract","2007-09-30 00:00:00.0000000","","","ORG-2834","R&D"
8551677,NA,"2008-05-25","2008-05-25",1,79204.97,79204.97,79204.97,2008,2008,0,"","W91B4N08M1111",NA,NA,23356,"","2100","W91B4N",NA,NA,"J","000","","A",NA,"True",NA,NA,79204.97,"2008-05-25 00:00:00.0000000","2008-05-25 00:00:00.0000000",0,0,0,0,0,0,79204.97,79204.97,79204.97,1,0,0,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2008-05-25 00:00:00.0000000","2008-05-25 00:00:00.0000000","","ORG-2874","Products"
15483105,NA,NA,"2006-09-25",1,802150,0,0,2005,2005,1,"GS10F0188M","FA481405FA815",NA,NA,243695,"","5700","FA4814",NA,NA,"J","000","","A",NA,"True",NA,NA,802150,"2005-09-17 00:00:00.0000000","2005-09-17 00:00:00.0000000",0,0,0,0,0,0,802150,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2006-09-25 00:00:00.0000000","","","ORG-2844","Services"
24932886,NA,"2008-05-29","2008-05-29",1,65660312.2,65660312.2,65660312.2,2008,2008,1,"W91GDW07D2013","0103",NA,NA,380615,"","2100","W91GDW",NA,NA,"J","000","","A",NA,"True",NA,NA,65660312.2,"2008-05-29 00:00:00.0000000","2008-05-29 00:00:00.0000000",0,0,0,0,0,0,65660312.2,65660312.2,65660312.2,1,0,0,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2008-05-29 00:00:00.0000000","2008-05-29 00:00:00.0000000","","ORG-2874","Products"
24897122,NA,"2012-07-17","2012-07-17",3,1047000,1047000,1047000,2011,2012,1,"W9133L07A0001","0020",NA,NA,115245,"","2100","W9133L",NA,NA,"J","000","","D",NA,"True",NA,NA,1047000,"2011-07-18 00:00:00.0000000","2011-10-24 00:00:00.0000000",0,0,0,0,0,0,1047000,1047000,1047000,NA,0,1,0,1,1,0,0,0,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2012-07-17 00:00:00.0000000","2012-07-17 00:00:00.0000000","","ORG-2869","Services"
