"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"515","2932575","10","2900468.57","2900468.57","2900468.8","2007","2009","0","","M6785407C0071","NA","","23356","","1700","M67854","NA","NA","NA","","515","","B","NA","False","NA","NA","2900468.57","2007-10-01 00:00:00.0000000","2009-07-22 00:00:00.0000000","359665","364665","2898972","NA","0","1","0","0","0","4","1","NA","2009-09-30","2009-09-30","0","0","0","2534306.77","2529306.77","5000",0,0,0,0,1,NA,"Definitive Contract"
"515","16997343","2","932983","0","0","2003","2005","1","GS28F8014H","M6785403F0012","NA","","286349","","1700","","NA","NA","NA","NO","","","A","NA","","NA","NA","932983","2002-12-30 00:00:00.0000000","2005-01-24 00:00:00.0000000","936928","0","0","0","0","1","0","0","0","0","0","NA","NA","2005-01-31","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"515","16663853","1","3929","3929","3929","2010","2010","1","GS24F0066M","M6785410F0006","NA","","414464","","1700","M67854","NA","NA","NA","J","515","ONE","A","NA","True","NA","NA","3929","2009-12-08 00:00:00.0000000","2009-12-08 00:00:00.0000000","3929","3929","3929","6","0","0","0","0","0","0","0","NA","2010-12-07","2010-12-07","0","0","0","0","0","0",0,0,0,0,6,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3048093","1","14940","0","0","2005","2005","0","","N0016405P0844","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","14940","2005-04-13 00:00:00.0000000","2005-04-13 00:00:00.0000000","14940","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-07-13","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","494067","35","19134832.22","0","0","2002","2012","0","","DAAH0102C0002","NA","","23356","","","","NA","NA","NA","U","","","","NA","False","NA","NA","19134832.22","2001-10-18 00:00:00.0000000","2012-07-30 00:00:00.0000000","1863593","0","0","NA","0","1","0","5","1","2","1","NA","2007-09-28","2007-09-28","6928351","0","0","2365919","0","0",0,0,1,0,0,NA,"Definitive Contract"
"515","19407837","1","89808","0","0","2005","2005","1","N6833504D0008","UR02","NA","","49460","","1700","M67854","NA","NA","NA","U","515","","E","NA","False","NA","NA","89808","2004-12-17 00:00:00.0000000","2004-12-17 00:00:00.0000000","89808","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671445","1","15219","0","0","2006","2006","1","GS24F0806A","N0016406F0234","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","15219","2006-04-03 00:00:00.0000000","2006-04-03 00:00:00.0000000","15219","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-05-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16563857","1","25411","25411","25411","2006","2006","1","GS20F6015H","N0016406F0498","NA","","282383","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","25411","2006-08-28 00:00:00.0000000","2006-08-28 00:00:00.0000000","25411","25411","25411","2","0","0","0","0","0","0","0","NA","2006-10-16","2006-10-16","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"1AIH","9205339","1","-11638","0","0","NA","2003","1","DAAH2301DA001","0004","NA","","303211","","2100","AH23","NA","NA","NA","R","1AIH","","E","NA","False","NA","NA","-11638","2003-09-08 00:00:00.0000000","2003-09-08 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2003-09-08","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"180","3052169","1","10560","10560","10560","2007","2007","0","","N0016407P0119","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","10560","2006-11-01 00:00:00.0000000","2006-11-01 00:00:00.0000000","10560","10560","10560","0","0","0","0","0","0","0","0","NA","2006-12-06","2006-12-06","0","0","0","0","0","0",1,1,NA,NA,0,NA,"Purchase Order"
"180","3056998","1","6960","6960","6960","2009","2009","0","","N0016409P0730","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","6960","2009-05-20 00:00:00.0000000","2009-05-20 00:00:00.0000000","6960","6960","6960","3","0","0","0","0","0","0","0","NA","2009-05-27","2009-05-27","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"515","18604401","1","12404","0","0","2006","2006","1","M0026304D0018","0080","NA","","10484","","1700","M00263","NA","NA","NA","J","515","","D","NA","True","NA","NA","12404","2006-03-15 00:00:00.0000000","2006-03-15 00:00:00.0000000","12404","0","0","13","0","0","0","0","0","0","0","NA","NA","2006-04-30","0","0","0","0","0","0",0,1,NA,NA,13,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18984223","1","430","0","0","2005","2005","1","N0060405A0001","46AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","430","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","430","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983224","1","15139","0","0","2005","2005","1","N0060400A0033","52AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","15139","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","15139","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17811474","1","18993","0","0","2006","2006","1","GS35F0645J","N0016406F0060","NA","","180325","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","18993","2005-12-17 00:00:00.0000000","2005-12-17 00:00:00.0000000","18993","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-06","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"516","2965097","19","40149000","48878578","81592205","2011","2013","0","","N0002411C6296","NA","","23356","","","","NA","NA","NA","U","516","","C","NA","False","NA","NA","40149000","2011-04-29 00:00:00.0000000","2013-09-30 00:00:00.0000000","1e+06","14844973","78570205","NA","0","1","0","1","1","10","1","NA","2014-04-30","2014-04-30","0","0","0","18838752","31968432","956827",0,0,1,0,1,NA,"Definitive Contract"
"515","18034753","1","6813","6813","6813","2008","2008","1","GS35F4633G","M6785408F0038","NA","","213726","","1700","M67854","NA","NA","NA","J","515","FOO","A","NA","True","NA","NA","6813","2008-05-08 00:00:00.0000000","2008-05-08 00:00:00.0000000","6813","6813","6813","3","0","0","0","0","0","0","0","NA","2009-08-31","2009-08-31","0","0","0","0","0","0",0,0,1,1,3,"MULTIPLE AWARD","Federal Supply Schedule"
"516","10522681","1","3993.78","3993.78","3993.78","2008","2008","1","GS02F0004P","N6278908F0019","NA","","54796","","1700","N62789","NA","NA","NA","J","516","FAIR","A","NA","True","NA","NA","3993.78","2008-09-23 00:00:00.0000000","2008-09-23 00:00:00.0000000","3993.78","3993.78","3993.78","3","0","0","0","0","0","0","0","NA","2008-10-17","2008-10-17","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"198","3242785","1","160800","0","0","2004","2004","0","","N0038304CB051","NA","","23356","","1700","JA101","NA","NA","NA","J","198","","C","NA","True","NA","NA","160800","2004-03-09 00:00:00.0000000","2004-03-09 00:00:00.0000000","160800","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-05-08","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"198","18983367","31","2506","0","0","2005","2005","1","N0060400A0060","19AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2506","2005-04-28 00:00:00.0000000","2005-04-28 00:00:00.0000000","2506","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-28","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983994","1","2141","0","0","2005","2005","1","N0060404A0001","70AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","2141","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","2141","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"197","18800395","68","4631736.84","113011292","123531906","2006","2011","1","N0017804D4012","EHP2","NA","","58046","","1700","N65540","NA","NA","NA","","197","FAIR","A","NA","False","NA","NA","4631736.84","2006-07-18 00:00:00.0000000","2011-03-30 00:00:00.0000000","260000","4358659","4816077","NA","0","1","0","0","0","0","0","NA","2010-11-30","2010-11-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18983991","1","3745","0","0","2005","2005","1","N0060404A0001","67AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","3745","2005-04-11 00:00:00.0000000","2005-04-11 00:00:00.0000000","3745","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-09","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050174","1","7238","0","0","2006","2006","0","","N0016406P0742","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","7238","2006-02-23 00:00:00.0000000","2006-02-23 00:00:00.0000000","7238","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-04-28","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","16664057","2","9527.46","9527.46","9527.46","2009","2009","1","GS24F0066M","N0016409F0077","NA","","414464","","1700","N00164","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","9527.46","2009-01-06 00:00:00.0000000","2009-02-24 00:00:00.0000000","9161.26","9161.26","9161.26","NA","0","1","0","0","0","0","0","NA","2009-04-02","2009-04-02","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18982972","1","6829","0","0","2005","2005","1","N0060400A0019","03AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","6829","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","6829","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","3245550","1","10168","0","0","2005","2005","0","","N0038305M017H","NA","","23356","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","10168","2005-08-05 00:00:00.0000000","2005-08-05 00:00:00.0000000","10168","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-11-05","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","3057250","1","8400","8400","8400","2009","2009","0","","N0016409P0986","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","8400","2009-08-19 00:00:00.0000000","2009-08-19 00:00:00.0000000","8400","8400","8400","1","0","0","0","0","0","0","0","NA","2009-09-16","2009-09-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","25855551","1","114323","114323","114323","2013","2013","1","N0001913D0005","0007","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","114323","2013-03-13 00:00:00.0000000","2013-03-13 00:00:00.0000000","114323","114323","114323","1","0","0","0","0","0","0","0","NA","2013-05-17","2013-05-17","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16080924","1","7056","0","0","2005","2005","1","GS14F0036K","N0016405F0178","NA","","130684","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","7056","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","7056","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-11","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3054625","1","3030","3030","3030","2008","2008","0","","N0016408P0212","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3030","2007-11-26 00:00:00.0000000","2007-11-26 00:00:00.0000000","3030","3030","3030","1","0","0","0","0","0","0","0","NA","2007-12-21","2007-12-21","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2931868","1","70000","0","0","2005","2005","0","","M6785405C0011","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","70000","2005-01-04 00:00:00.0000000","2005-01-04 00:00:00.0000000","70000","0","0","7","0","0","0","0","0","0","0","NA","NA","2005-06-04","0","0","0","0","0","0",0,1,NA,NA,7,NA,"Definitive Contract"
"180","12105556","3","93117.34","0","0","2006","2008","1","GS06F0044M","N0016406F0281","NA","","36547","","1700","N00164","NA","NA","NA","J","","FAIR","A","NA","True","NA","NA","93117.34","2006-05-08 00:00:00.0000000","2008-08-06 00:00:00.0000000","97899","0","0","NA","0","1","0","1","1","0","0","NA","2006-06-05","2006-06-05","-4781.66","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983161","1","3146","0","0","2005","2005","1","N0060400A0029","50AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3146","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","3146","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-28","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056666","2","2307","2307","2307","2009","2009","0","","N0016409P0393","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","2307","2009-02-25 00:00:00.0000000","2009-03-05 00:00:00.0000000","2307","2307","2307","NA","0","1","0","0","0","0","0","NA","2009-03-24","2009-03-24","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18982889","1","375","0","0","2005","2005","1","N0060400A0002","4011","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","375","2005-02-01 00:00:00.0000000","2005-02-01 00:00:00.0000000","375","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-02-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18779730","1","532250","0","0","2004","2004","1","N0016404D8908","0001","NA","","150842","","1700","BW17A","NA","NA","NA","J","180","","A","NA","True","NA","NA","532250","2004-08-19 00:00:00.0000000","2004-08-19 00:00:00.0000000","532250","0","0","2","0","0","0","0","0","0","0","NA","NA","2009-08-19","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982909","1","415","0","0","2005","2005","1","N0060400A0002","50AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","415","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","415","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18776295","4","134291","0","0","2004","2004","1","N0016401D0048","0036","NA","","109332","","1700","BW17A","NA","NA","NA","U","","","A","NA","False","NA","NA","134291","2004-02-03 00:00:00.0000000","2004-05-14 00:00:00.0000000","77000","0","0","NA","0","1","0","0","0","0","0","NA","NA","2005-02-25","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220796","1","9321","0","0","2006","2006","1","N6264903D0008","4361","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","9321","2005-11-08 00:00:00.0000000","2005-11-08 00:00:00.0000000","9321","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-12-23","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3049215","1","86340","0","0","2005","2005","0","","N0016405P2212","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","86340","2005-09-24 00:00:00.0000000","2005-09-24 00:00:00.0000000","86340","0","0","4","0","0","0","0","0","0","0","NA","NA","2005-11-08","0","0","0","0","0","0",0,1,NA,NA,4,NA,"Purchase Order"
"180","3049819","1","40500","0","0","2006","2006","0","","N0016406P0308","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","40500","2006-01-11 00:00:00.0000000","2006-01-11 00:00:00.0000000","40500","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-31","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18983931","1","2253","0","0","2005","2005","1","N0060404A0001","35AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","2253","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","2253","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18918252","1","83160","0","0","2006","2006","1","N0038305G005H","7001","NA","","245400","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","83160","2005-12-16 00:00:00.0000000","2005-12-16 00:00:00.0000000","83160","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-01-17","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","3478495","4","5931","5931","5931","2011","2011","0","","N6278911P0007","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","G","NA","True","NA","NA","5931","2011-01-19 00:00:00.0000000","2011-05-02 00:00:00.0000000","5931","5931","5931","NA","0","1","0","0","0","0","0","NA","2011-02-11","2011-02-11","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"374","18801860","5","1385317","0","0","2006","2006","1","N0017804D4119","HR01","NA","","11553","","1700","N61331","NA","NA","NA","U","374","FAIR","A","NA","False","NA","NA","1385317","2006-03-13 00:00:00.0000000","2006-08-01 00:00:00.0000000","6e+05","0","0","NA","0","1","0","1","1","1","1","NA","2009-03-31","2009-03-31","0","0","0","0","0","0",0,1,NA,NA,21,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","18715090","1","43311","0","0","2004","2004","1","N0010403G0300","5002","NA","","218774","","1700","JA118","NA","NA","NA","J","180","","C","NA","True","NA","NA","43311","2003-10-28 00:00:00.0000000","2003-10-28 00:00:00.0000000","43311","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-20","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983141","1","1884","0","0","2005","2005","1","N0060400A0029","27AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1884","2005-03-11 00:00:00.0000000","2005-03-11 00:00:00.0000000","1884","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-11","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671425","1","85823","0","0","2006","2006","1","GS24F0806A","N0016406F0068","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","85823","2005-12-17 00:00:00.0000000","2005-12-17 00:00:00.0000000","85823","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"516","2963245","29","34653594","0","0","2004","2010","0","","N0002404C6200","NA","","23356","","1700","","NA","NA","NA","","516","","D","NA","False","NA","NA","34653594","2004-05-26 00:00:00.0000000","2010-07-26 00:00:00.0000000","1474000","0","0","NA","0","1","0","0","0","5","1","NA","2010-09-30","2010-09-30","0","0","0","942682","0","0",0,1,NA,NA,1,NA,"Definitive Contract"
